"NAME","THING_ID","ID"
"T@THI.ZG.010_LOC.ZG.IND.046","THI.ZG.010_LOC.ZG.IND.046","2541"
"RH@THI.ZG.010_LOC.ZG.IND.046","THI.ZG.010_LOC.ZG.IND.046","2542"
"P@THI.ZG.010_LOC.ZG.IND.046","THI.ZG.010_LOC.ZG.IND.046","2543"
"PM2.5@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2544"
"CO@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2545"
"CO2@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2546"
"PM10@THI.FE.003","THI.FE.003","99"
"TVOC@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2547"
"T@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2548"
"RH@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2549"
"P@THI.ZG.009_LOC.ZG.IND.045","THI.ZG.009_LOC.ZG.IND.045","2550"
"PM2.5@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2551"
"CO@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2552"
"CO2@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2553"
"TVOC@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2554"
"T@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2555"
"RH@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2556"
"P@THI.ZG.010_LOC.ZG.IND.049","THI.ZG.010_LOC.ZG.IND.049","2557"
"PM2.5@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2558"
"CO@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2559"
"CO2@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2560"
"TVOC@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2561"
"T@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2562"
"RH@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2563"
"P@THI.ZG.006_LOC.ZG.IND.048","THI.ZG.006_LOC.ZG.IND.048","2564"
"PM2.5@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2565"
"CO@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2566"
"CO2@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2567"
"TVOC@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2568"
"T@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2569"
"RH@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2570"
"P@THI.ZG.012_LOC.ZG.IND.052","THI.ZG.012_LOC.ZG.IND.052","2571"
"PM2.5@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2572"
"CO@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2573"
"CO2@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2574"
"TVOC@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2575"
"T@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2576"
"RH@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2577"
"P@THI.ZG.009_LOC.ZG.IND.051","THI.ZG.009_LOC.ZG.IND.051","2578"
"PM2.5@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2579"
"CO@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2580"
"CO2@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2581"
"TVOC@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2582"
"T@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2583"
"RH@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2584"
"P@THI.ZG.014_LOC.ZG.IND.055","THI.ZG.014_LOC.ZG.IND.055","2585"
"PM2.5@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2586"
"O3@THI.FE.036","THI.FE.036","433"
"CO@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2587"
"CO2@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2588"
"TVOC@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2589"
"T@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2590"
"RH@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2591"
"P@THI.ZG.006_LOC.ZG.IND.054","THI.ZG.006_LOC.ZG.IND.054","2592"
"PM2.5@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2593"
"CO@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2594"
"CO2@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2595"
"TVOC@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2596"
"T@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2597"
"RH@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2598"
"P@THI.ZG.012_LOC.ZG.IND.058","THI.ZG.012_LOC.ZG.IND.058","2599"
"PM2.5@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2600"
"CO@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2601"
"CO2@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2602"
"TVOC@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2603"
"T@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2604"
"RH@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2605"
"P@THI.ZG.008_LOC.ZG.IND.057","THI.ZG.008_LOC.ZG.IND.057","2606"
"PM2.5@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2607"
"CO@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2608"
"CO2@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2609"
"TVOC@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2610"
"T@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2611"
"RH@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2612"
"P@THI.ZG.006_LOC.ZG.IND.061","THI.ZG.006_LOC.ZG.IND.061","2613"
"PM2.5@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2614"
"CO@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2615"
"CO2@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2616"
"TVOC@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2617"
"T@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2618"
"RH@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2619"
"CO2@THI.FE.012","THI.FE.012","192"
"P@THI.ZG.014_LOC.ZG.IND.060","THI.ZG.014_LOC.ZG.IND.060","2620"
"PM2.5@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2621"
"CO@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2622"
"CO2@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2623"
"TVOC@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2624"
"T@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2625"
"RH@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2626"
"P@THI.ZG.012_LOC.ZG.IND.064","THI.ZG.012_LOC.ZG.IND.064","2627"
"PM2.5@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2628"
"CO@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2629"
"CO2@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2630"
"TVOC@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2631"
"T@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2632"
"RH@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2633"
"P@THI.ZG.008_LOC.ZG.IND.063","THI.ZG.008_LOC.ZG.IND.063","2634"
"PM2.5@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2635"
"CO@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2636"
"CO2@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2637"
"TVOC@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2638"
"T@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2639"
"RH@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2640"
"P@THI.ZG.009_LOC.ZG.IND.067","THI.ZG.009_LOC.ZG.IND.067","2641"
"PM2.5@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2642"
"CO@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2643"
"CO2@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2644"
"TVOC@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2645"
"T@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2646"
"RH@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2647"
"P@THI.ZG.014_LOC.ZG.IND.066","THI.ZG.014_LOC.ZG.IND.066","2648"
"PM2.5@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2649"
"CO@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2650"
"CO2@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2651"
"TVOC@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2652"
"T@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2653"
"RH@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2654"
"P@THI.ZG.014_LOC.ZG.IND.070","THI.ZG.014_LOC.ZG.IND.070","2655"
"PM2.5@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2656"
"CO@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2657"
"CO2@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2658"
"TVOC@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2659"
"T@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2660"
"RH@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2661"
"P@THI.ZG.012_LOC.ZG.IND.069","THI.ZG.012_LOC.ZG.IND.069","2662"
"PM2.5@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2663"
"PM2.5@THI.FE.003","THI.FE.003","100"
"NO2@THI.FE.005","THI.FE.005","124"
"CO@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2664"
"CO2@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2665"
"TVOC@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2666"
"T@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2667"
"RH@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2668"
"P@THI.ZG.012_LOC.ZG.IND.073","THI.ZG.012_LOC.ZG.IND.073","2669"
"PM2.5@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2670"
"CO@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2671"
"CO2@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2672"
"TVOC@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2673"
"T@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2674"
"RH@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2675"
"P@THI.ZG.006_LOC.ZG.IND.072","THI.ZG.006_LOC.ZG.IND.072","2676"
"PM2.5@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2677"
"CO@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2678"
"CO2@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2679"
"TVOC@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2680"
"T@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2681"
"RH@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2682"
"P@THI.ZG.014_LOC.ZG.IND.076","THI.ZG.014_LOC.ZG.IND.076","2683"
"PM2.5@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2684"
"CO@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2685"
"CO2@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2686"
"TVOC@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2687"
"T@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2688"
"RH@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2689"
"P@THI.ZG.009_LOC.ZG.IND.075","THI.ZG.009_LOC.ZG.IND.075","2690"
"PM2.5@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2691"
"CO@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2692"
"CO2@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2693"
"TVOC@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2694"
"T@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2695"
"RH@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2696"
"P@THI.ZG.011_LOC.ZG.IND.079","THI.ZG.011_LOC.ZG.IND.079","2697"
"PM2.5@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2698"
"CO@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2699"
"CO2@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2700"
"TVOC@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2701"
"T@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2702"
"RH@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2703"
"P@THI.ZG.008_LOC.ZG.IND.078","THI.ZG.008_LOC.ZG.IND.078","2704"
"PM2.5@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2705"
"CO@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2706"
"CO2@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2707"
"TVOC@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2708"
"T@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2709"
"RH@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2710"
"P@THI.ZG.008_LOC.ZG.IND.082","THI.ZG.008_LOC.ZG.IND.082","2711"
"CO2@THI.FE.005","THI.FE.005","122"
"PM2.5@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2712"
"CO@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2713"
"CO2@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2714"
"TVOC@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2715"
"T@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2716"
"RH@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2717"
"P@THI.ZG.011_LOC.ZG.IND.081","THI.ZG.011_LOC.ZG.IND.081","2718"
"PM2.5@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2719"
"CO@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2720"
"CO2@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2721"
"TVOC@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2722"
"T@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2723"
"RH@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2724"
"P@THI.ZG.012_LOC.ZG.IND.085","THI.ZG.012_LOC.ZG.IND.085","2725"
"PM2.5@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2726"
"CO@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2727"
"CO2@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2728"
"TVOC@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2729"
"T@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2730"
"RH@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2731"
"P@THI.ZG.006_LOC.ZG.IND.084","THI.ZG.006_LOC.ZG.IND.084","2732"
"PM2.5@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2733"
"CO@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2734"
"RH@THI.FE.014","THI.FE.014","217"
"CO2@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2735"
"TVOC@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2736"
"T@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2737"
"RH@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2738"
"P@THI.ZG.008_LOC.ZG.IND.088","THI.ZG.008_LOC.ZG.IND.088","2739"
"PM2.5@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2740"
"CO@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2741"
"P@THI.FE.034","THI.FE.034","418"
"CO2@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2742"
"TVOC@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2743"
"T@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2744"
"RH@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2745"
"P@THI.ZG.011_LOC.ZG.IND.087","THI.ZG.011_LOC.ZG.IND.087","2746"
"PM2.5@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2747"
"CO@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2748"
"CO2@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2749"
"TVOC@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2750"
"T@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2751"
"RH@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2752"
"P@THI.ZG.009_LOC.ZG.IND.091","THI.ZG.009_LOC.ZG.IND.091","2753"
"PM2.5@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2754"
"CO@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2755"
"CO2@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2756"
"TVOC@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2757"
"T@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2758"
"RH@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2759"
"P@THI.ZG.014_LOC.ZG.IND.090","THI.ZG.014_LOC.ZG.IND.090","2760"
"PM2.5@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2761"
"CO@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2762"
"CO2@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2763"
"TVOC@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2764"
"T@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2765"
"RH@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2766"
"P@THI.ZG.014_LOC.ZG.IND.094","THI.ZG.014_LOC.ZG.IND.094","2767"
"PM2.5@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2768"
"CO@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2769"
"CO2@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2770"
"TVOC@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2771"
"T@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2772"
"RH@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2773"
"P@THI.ZG.009_LOC.ZG.IND.093","THI.ZG.009_LOC.ZG.IND.093","2774"
"PM2.5@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2775"
"CO@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2776"
"CO2@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2777"
"TVOC@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2778"
"T@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2779"
"RH@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2780"
"P@THI.ZG.014_LOC.ZG.IND.097","THI.ZG.014_LOC.ZG.IND.097","2781"
"PM2.5@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2782"
"CO@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2783"
"CO2@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2784"
"TVOC@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2785"
"T@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2786"
"RH@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2787"
"P@THI.ZG.009_LOC.ZG.IND.096","THI.ZG.009_LOC.ZG.IND.096","2788"
"PM2.5@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2789"
"CO@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2790"
"CO2@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2791"
"TVOC@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2792"
"T@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2793"
"RH@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2794"
"P@THI.ZG.011_LOC.ZG.IND.100","THI.ZG.011_LOC.ZG.IND.100","2795"
"PM2.5@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2796"
"CO@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2797"
"CO2@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2798"
"TVOC@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2799"
"T@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2800"
"RH@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2801"
"P@THI.ZG.008_LOC.ZG.IND.099","THI.ZG.008_LOC.ZG.IND.099","2802"
